nOld,Long,Lat,County,StateCode,State,NationCode,Nation,Group,Order,,,,,,,,,,,
83,-88.03496552,41.6654892,Will,IL,Illinois,ML,Midlands,659,23629,,,,,,,,,,,
84,-88.03496552,41.64257431,Will,IL,Illinois,ML,Midlands,659,23630,,,,,,,,,,,
82,-88.02923584,41.72278595,Will,IL,Illinois,ML,Midlands,659,23628,,,,,,,,,,,
19,-88.01204681,40.39352417,Ford,IL,Illinois,ML,Midlands,587,22350,,,,,,,,,,,
18,-88.00631714,40.37633514,Ford,IL,Illinois,ML,Midlands,587,22349,,,,,,,,,,,
17,-87.93183136,40.37060547,Ford,IL,Illinois,ML,Midlands,587,22348,,,,,,,,,,,
16,-87.92610168,40.4794693,Ford,IL,Illinois,ML,Midlands,587,22347,,,,,,,,,,,
29,-87.92610168,40.4794693,Iroquois,IL,Illinois,ML,Midlands,598,22527,,,,,,,,,,,
85,-87.92037201,41.64257431,Will,IL,Illinois,ML,Midlands,659,23631,,,,,,,,,,,
86,-87.91464233,41.56235504,Will,IL,Illinois,ML,Midlands,659,23632,,,,,,,,,,,
87,-87.79431915,41.55089951,Will,IL,Illinois,ML,Midlands,659,23633,,,,,,,,,,,
88,-87.79431915,41.46495438,Will,IL,Illinois,ML,Midlands,659,23634,,,,,,,,,,,
28,-87.53076172,40.4794693,Iroquois,IL,Illinois,ML,Midlands,598,22526,,,,,,,,,,,
110,-87.53076172,40.47373581,Benton,IN,Indiana,ML,Midlands,666,23716,,,,,,,,,,,
111,-87.53076172,40.4794693,Benton,IN,Indiana,ML,Midlands,666,23717,,,,,,,,,,,
30,-87.52503204,41.29306793,Kankakee,IL,Illinois,ML,Midlands,606,22650,,,,,,,,,,,
31,-87.52503204,41.16701889,Kankakee,IL,Illinois,ML,Midlands,606,22651,,,,,,,,,,,
89,-87.52503204,41.46495438,Will,IL,Illinois,ML,Midlands,659,23635,,,,,,,,,,,
90,-87.52503204,41.29306793,Will,IL,Illinois,ML,Midlands,659,23636,,,,,,,,,,,
151,-87.52503204,41.16701889,Newton,IN,Indiana,ML,Midlands,718,24622,,,,,,,,,,,
152,-87.47919464,41.16701889,Newton,IN,Indiana,ML,Midlands,718,24623,,,,,,,,,,,
153,-87.46773529,41.16701889,Newton,IN,Indiana,ML,Midlands,718,24624,,,,,,,,,,,
154,-87.43909454,41.17274475,Newton,IN,Indiana,ML,Midlands,718,24625,,,,,,,,,,,
155,-87.41043854,41.16701889,Newton,IN,Indiana,ML,Midlands,718,24626,,,,,,,,,,,
156,-87.31877136,41.18420792,Newton,IN,Indiana,ML,Midlands,718,24627,,,,,,,,,,,
157,-87.29584503,41.21858215,Newton,IN,Indiana,ML,Midlands,718,24628,,,,,,,,,,,
128,-87.27293396,41.21285248,Jasper,IN,Indiana,ML,Midlands,699,24290,,,,,,,,,,,
158,-87.27293396,41.21285248,Newton,IN,Indiana,ML,Midlands,718,24629,,,,,,,,,,,
129,-87.25574493,41.22431183,Jasper,IN,Indiana,ML,Midlands,699,24291,,,,,,,,,,,
130,-87.23282623,41.23004532,Jasper,IN,Indiana,ML,Midlands,699,24292,,,,,,,,,,,
131,-87.22136688,41.24150085,Jasper,IN,Indiana,ML,Midlands,699,24293,,,,,,,,,,,
132,-87.18125916,41.27587891,Jasper,IN,Indiana,ML,Midlands,699,24294,,,,,,,,,,,
133,-87.1468811,41.28733826,Jasper,IN,Indiana,ML,Midlands,699,24295,,,,,,,,,,,
134,-87.11250305,41.28733826,Jasper,IN,Indiana,ML,Midlands,699,24296,,,,,,,,,,,
108,-87.08958435,40.55968094,Benton,IN,Indiana,ML,Midlands,666,23714,,,,,,,,,,,
109,-87.08958435,40.47373581,Benton,IN,Indiana,ML,Midlands,666,23715,,,,,,,,,,,
183,-87.08958435,40.55968094,White,IN,Indiana,ML,Midlands,753,25294,,,,,,,,,,,
135,-87.06666565,41.27587891,Jasper,IN,Indiana,ML,Midlands,699,24297,,,,,,,,,,,
136,-87.04374695,41.25868988,Jasper,IN,Indiana,ML,Midlands,699,24298,,,,,,,,,,,
137,-87.00363922,41.23004532,Jasper,IN,Indiana,ML,Midlands,699,24299,,,,,,,,,,,
138,-86.96353149,41.22431183,Jasper,IN,Indiana,ML,Midlands,699,24300,,,,,,,,,,,
139,-86.91769409,41.23577118,Jasper,IN,Indiana,ML,Midlands,699,24301,,,,,,,,,,,
159,-86.91769409,41.23577118,Starke,IN,Indiana,ML,Midlands,737,25008,,,,,,,,,,,
170,-86.91769409,41.23577118,Starke,IN,Indiana,ML,Midlands,737,25021,,,,,,,,,,,
160,-86.88331604,41.25868988,Starke,IN,Indiana,ML,Midlands,737,25009,,,,,,,,,,,
161,-86.86613464,41.27014923,Starke,IN,Indiana,ML,Midlands,737,25010,,,,,,,,,,,
162,-86.79164124,41.28160858,Starke,IN,Indiana,ML,Midlands,737,25011,,,,,,,,,,,
163,-86.76300049,41.29879761,Starke,IN,Indiana,ML,Midlands,737,25012,,,,,,,,,,,
112,-86.75727081,40.55395126,Carroll,IN,Indiana,ML,Midlands,670,23743,,,,,,,,,,,
117,-86.75727081,40.55395126,Carroll,IN,Indiana,ML,Midlands,670,23757,,,,,,,,,,,
182,-86.75727081,40.55395126,White,IN,Indiana,ML,Midlands,753,25293,,,,,,,,,,,
164,-86.72862244,41.34463501,Starke,IN,Indiana,ML,Midlands,737,25013,,,,,,,,,,,
165,-86.68851471,41.39620209,Starke,IN,Indiana,ML,Midlands,737,25014,,,,,,,,,,,
115,-86.68278503,40.42790222,Carroll,IN,Indiana,ML,Midlands,670,23755,,,,,,,,,,,
116,-86.68278503,40.55968094,Carroll,IN,Indiana,ML,Midlands,670,23756,,,,,,,,,,,
166,-86.64267731,41.42484665,Starke,IN,Indiana,ML,Midlands,737,25015,,,,,,,,,,,
167,-86.61975861,41.43058014,Starke,IN,Indiana,ML,Midlands,737,25016,,,,,,,,,,,
168,-86.51662445,41.43058014,Starke,IN,Indiana,ML,Midlands,737,25017,,,,,,,,,,,
144,-86.45360565,41.43058014,Marshall,IN,Indiana,ML,Midlands,712,24552,,,,,,,,,,,
145,-86.45360565,41.47641754,Marshall,IN,Indiana,ML,Midlands,712,24553,,,,,,,,,,,
169,-86.45360565,41.43058014,Starke,IN,Indiana,ML,Midlands,737,25018,,,,,,,,,,,
114,-86.36766052,40.42217255,Carroll,IN,Indiana,ML,Midlands,670,23754,,,,,,,,,,,
113,-86.36193085,40.55395126,Carroll,IN,Indiana,ML,Midlands,670,23753,,,,,,,,,,,
119,-86.36193085,40.55395126,Cass,IN,Indiana,ML,Midlands,671,23764,,,,,,,,,,,
118,-86.17285156,40.55968094,Cass,IN,Indiana,ML,Midlands,671,23763,,,,,,,,,,,
149,-86.17285156,40.55968094,Miami,IN,Indiana,ML,Midlands,714,24574,,,,,,,,,,,
120,-86.05825806,41.4821434,Elkhart,IN,Indiana,ML,Midlands,682,23981,,,,,,,,,,,
121,-86.05825806,41.76862335,Elkhart,IN,Indiana,ML,Midlands,682,23982,,,,,,,,,,,
124,-86.05825806,41.4821434,Elkhart,IN,Indiana,ML,Midlands,682,23988,,,,,,,,,,,
146,-86.05825806,41.4821434,Marshall,IN,Indiana,ML,Midlands,712,24554,,,,,,,,,,,
148,-85.8691864,40.55395126,Miami,IN,Indiana,ML,Midlands,714,24573,,,,,,,,,,,
147,-85.86345673,40.64562607,Miami,IN,Indiana,ML,Midlands,714,24572,,,,,,,,,,,
150,-85.86345673,40.64562607,Miami,IN,Indiana,ML,Midlands,714,24579,,,,,,,,,,,
176,-85.86345673,40.64562607,Wabash,IN,Indiana,ML,Midlands,747,25168,,,,,,,,,,,
122,-85.7545929,41.76862335,Elkhart,IN,Indiana,ML,Midlands,682,23983,,,,,,,,,,,
123,-85.66291809,41.77435303,Elkhart,IN,Indiana,ML,Midlands,682,23984,,,,,,,,,,,
141,-85.66291809,41.77435303,LaGrange,IN,Indiana,ML,Midlands,706,24467,,,,,,,,,,,
126,-85.64572906,40.65135574,Huntington,IN,Indiana,ML,Midlands,697,24248,,,,,,,,,,,
175,-85.64572906,40.65135574,Wabash,IN,Indiana,ML,Midlands,747,25167,,,,,,,,,,,
177,-85.64572906,40.65135574,Wabash,IN,Indiana,ML,Midlands,747,25175,,,,,,,,,,,
125,-85.45665741,40.65708542,Huntington,IN,Indiana,ML,Midlands,697,24247,,,,,,,,,,,
127,-85.45665741,40.65708542,Huntington,IN,Indiana,ML,Midlands,697,24253,,,,,,,,,,,
180,-85.45665741,40.56541061,Wells,IN,Indiana,ML,Midlands,752,25281,,,,,,,,,,,
181,-85.45665741,40.65708542,Wells,IN,Indiana,ML,Midlands,752,25282,,,,,,,,,,,
142,-85.2962265,41.7800827,LaGrange,IN,Indiana,ML,Midlands,706,24468,,,,,,,,,,,
179,-85.21601868,40.56541061,Wells,IN,Indiana,ML,Midlands,752,25280,,,,,,,,,,,
140,-85.21028137,41.7800827,LaGrange,IN,Indiana,ML,Midlands,706,24464,,,,,,,,,,,
143,-85.21028137,41.7800827,LaGrange,IN,Indiana,ML,Midlands,706,24469,,,,,,,,,,,
171,-85.21028137,41.7800827,Steuben,IN,Indiana,ML,Midlands,738,25024,,,,,,,,,,,
106,-85.0956955,40.56541061,Adams,IN,Indiana,ML,Midlands,663,23682,,,,,,,,,,,
178,-85.0956955,40.56541061,Wells,IN,Indiana,ML,Midlands,752,25279,,,,,,,,,,,
172,-84.83213043,41.7800827,Steuben,IN,Indiana,ML,Midlands,738,25025,,,,,,,,,,,
808,-84.82067108,39.9294281,Darke,OH,Ohio,ML,Midlands,2030,60264,,,,,,,,,,,
809,-84.82067108,40.01537323,Darke,OH,Ohio,ML,Midlands,2030,60265,,,,,,,,,,,
810,-84.81494141,40.31330872,Darke,OH,Ohio,ML,Midlands,2030,60266,,,,,,,,,,,
811,-84.81494141,40.35341644,Darke,OH,Ohio,ML,Midlands,2030,60267,,,,,,,,,,,
855,-84.81494141,40.35341644,Mercer,OH,Ohio,ML,Midlands,2065,60873,,,,,,,,,,,
857,-84.81494141,40.35341644,Mercer,OH,Ohio,ML,Midlands,2065,60879,,,,,,,,,,,
105,-84.80921936,40.56541061,Adams,IN,Indiana,ML,Midlands,663,23681,,,,,,,,,,,
107,-84.80921936,40.56541061,Adams,IN,Indiana,ML,Midlands,663,23686,,,,,,,,,,,
856,-84.80921936,40.56541061,Mercer,OH,Ohio,ML,Midlands,2065,60874,,,,,,,,,,,
173,-84.80348206,41.7800827,Steuben,IN,Indiana,ML,Midlands,738,25026,,,,,,,,,,,
174,-84.79775238,41.7113266,Steuben,IN,Indiana,ML,Midlands,738,25027,,,,,,,,,,,
925,-84.79775238,41.7113266,Williams,OH,Ohio,ML,Midlands,2097,61425,,,,,,,,,,,
927,-84.79775238,41.7113266,Williams,OH,Ohio,ML,Midlands,2097,61435,,,,,,,,,,,
807,-84.48835754,39.91796875,Darke,OH,Ohio,ML,Midlands,2030,60263,,,,,,,,,,,
806,-84.43106079,39.9294281,Darke,OH,Ohio,ML,Midlands,2030,60262,,,,,,,,,,,
858,-84.43106079,39.9294281,Miami,OH,Ohio,ML,Midlands,2066,60881,,,,,,,,,,,
863,-84.43106079,39.9294281,Miami,OH,Ohio,ML,Midlands,2066,60890,,,,,,,,,,,
816,-84.40241241,41.72278595,Fulton,OH,Ohio,ML,Midlands,2037,60373,,,,,,,,,,,
926,-84.40241241,41.72278595,Williams,OH,Ohio,ML,Midlands,2097,61426,,,,,,,,,,,
817,-84.36803436,41.72278595,Fulton,OH,Ohio,ML,Midlands,2037,60374,,,,,,,,,,,
861,-84.16749573,39.90077972,Miami,OH,Ohio,ML,Midlands,2066,60888,,,,,,,,,,,
860,-84.16176605,39.89505386,Miami,OH,Ohio,ML,Midlands,2066,60887,,,,,,,,,,,
862,-84.16176605,39.9294281,Miami,OH,Ohio,ML,Midlands,2066,60889,,,,,,,,,,,
801,-84.05863953,39.85494232,Clark,OH,Ohio,ML,Midlands,2023,60146,,,,,,,,,,,
802,-84.05290985,39.8835907,Clark,OH,Ohio,ML,Midlands,2023,60147,,,,,,,,,,,
859,-84.05290985,39.8835907,Miami,OH,Ohio,ML,Midlands,2066,60886,,,,,,,,,,,
799,-83.94404602,39.83202744,Clark,OH,Ohio,ML,Midlands,2023,60144,,,,,,,,,,,
800,-83.94404602,39.84921646,Clark,OH,Ohio,ML,Midlands,2023,60145,,,,,,,,,,,
818,-83.88674927,41.73997498,Fulton,OH,Ohio,ML,Midlands,2037,60375,,,,,,,,,,,
842,-83.88674927,41.73997498,Lucas,OH,Ohio,ML,Midlands,2059,60762,,,,,,,,,,,
797,-83.82945251,39.80337906,Clark,OH,Ohio,ML,Midlands,2023,60142,,,,,,,,,,,
798,-83.82945251,39.82629776,Clark,OH,Ohio,ML,Midlands,2023,60143,,,,,,,,,,,
843,-83.77216339,41.73997498,Lucas,OH,Ohio,ML,Midlands,2059,60763,,,,,,,,,,,
795,-83.73778534,39.78619003,Clark,OH,Ohio,ML,Midlands,2023,60140,,,,,,,,,,,
796,-83.73778534,39.79764938,Clark,OH,Ohio,ML,Midlands,2023,60141,,,,,,,,,,,
794,-83.64038086,39.78046036,Clark,OH,Ohio,ML,Midlands,2023,60139,,,,,,,,,,,
793,-83.58881378,39.77473068,Clark,OH,Ohio,ML,Midlands,2023,60138,,,,,,,,,,,
789,-83.55443573,40.24455643,Champaign,OH,Ohio,ML,Midlands,2022,60133,,,,,,,,,,,
841,-83.55443573,40.24455643,Logan,OH,Ohio,ML,Midlands,2057,60731,,,,,,,,,,,
823,-83.52005768,40.50811768,Hardin,OH,Ohio,ML,Midlands,2044,60509,,,,,,,,,,,
840,-83.52005768,40.50811768,Logan,OH,Ohio,ML,Midlands,2057,60730,,,,,,,,,,,
788,-83.514328,40.01537323,Champaign,OH,Ohio,ML,Midlands,2022,60127,,,,,,,,,,,
792,-83.514328,40.01537323,Clark,OH,Ohio,ML,Midlands,2023,60137,,,,,,,,,,,
803,-83.514328,40.01537323,Clark,OH,Ohio,ML,Midlands,2023,60149,,,,,,,,,,,
787,-83.50859833,40.11850739,Champaign,OH,Ohio,ML,Midlands,2022,60126,,,,,,,,,,,
791,-83.50859833,40.11850739,Champaign,OH,Ohio,ML,Midlands,2022,60135,,,,,,,,,,,
790,-83.49713898,40.23882675,Champaign,OH,Ohio,ML,Midlands,2022,60134,,,,,,,,,,,
844,-83.4455719,41.75143433,Lucas,OH,Ohio,ML,Midlands,2059,60764,,,,,,,,,,,
822,-83.41692352,40.51957321,Hardin,OH,Ohio,ML,Midlands,2044,60508,,,,,,,,,,,
850,-83.41692352,40.51957321,Marion,OH,Ohio,ML,Midlands,2062,60819,,,,,,,,,,,
854,-83.41692352,40.51957321,Marion,OH,Ohio,ML,Midlands,2062,60832,,,,,,,,,,,
853,-83.25076294,40.5253067,Marion,OH,Ohio,ML,Midlands,2062,60831,,,,,,,,,,,
852,-83.24504089,40.45081711,Marion,OH,Ohio,ML,Midlands,2062,60830,,,,,,,,,,,
851,-83.02158356,40.4336319,Marion,OH,Ohio,ML,Midlands,2062,60829,,,,,,,,,,,
885,-83.02158356,40.4336319,Morrow,OH,Ohio,ML,Midlands,2070,60966,,,,,,,,,,,
884,-83.01585388,40.4336319,Morrow,OH,Ohio,ML,Midlands,2070,60965,,,,,,,,,,,
882,-82.92417908,40.37060547,Morrow,OH,Ohio,ML,Midlands,2070,60963,,,,,,,,,,,
883,-82.92417908,40.42790222,Morrow,OH,Ohio,ML,Midlands,2070,60964,,,,,,,,,,,
813,-82.83823395,41.30452728,Erie,OH,Ohio,ML,Midlands,2033,60298,,,,,,,,,,,
912,-82.83823395,41.30452728,Sandusky,OH,Ohio,ML,Midlands,2083,61183,,,,,,,,,,,
913,-82.83823395,41.25868988,Sandusky,OH,Ohio,ML,Midlands,2083,61184,,,,,,,,,,,
914,-82.83823395,41.25868988,Seneca,OH,Ohio,ML,Midlands,2085,61218,,,,,,,,,,,
804,-82.8325119,41.00658798,Crawford,OH,Ohio,ML,Midlands,2028,60232,,,,,,,,,,,
915,-82.8325119,41.00658798,Seneca,OH,Ohio,ML,Midlands,2085,61219,,,,,,,,,,,
835,-82.75801849,39.94088745,Licking,OH,Ohio,ML,Midlands,2056,60713,,,,,,,,,,,
836,-82.74656677,40.14142609,Licking,OH,Ohio,ML,Midlands,2056,60714,,,,,,,,,,,
832,-82.73510742,40.2961235,Knox,OH,Ohio,ML,Midlands,2053,60653,,,,,,,,,,,
837,-82.73510742,40.2961235,Licking,OH,Ohio,ML,Midlands,2056,60715,,,,,,,,,,,
833,-82.72937775,40.37060547,Knox,OH,Ohio,ML,Midlands,2053,60654,,,,,,,,,,,
881,-82.72937775,40.37060547,Morrow,OH,Ohio,ML,Midlands,2070,60962,,,,,,,,,,,
805,-82.72364807,41.00658798,Crawford,OH,Ohio,ML,Midlands,2028,60233,,,,,,,,,,,
909,-82.72364807,41.00658798,Richland,OH,Ohio,ML,Midlands,2081,61129,,,,,,,,,,,
911,-82.72364807,41.00658798,Richland,OH,Ohio,ML,Midlands,2081,61147,,,,,,,,,,,
834,-82.45436096,39.9294281,Licking,OH,Ohio,ML,Midlands,2056,60712,,,,,,,,,,,
839,-82.45436096,39.9294281,Licking,OH,Ohio,ML,Midlands,2056,60724,,,,,,,,,,,
781,-82.43716431,41.00658798,Ashland,OH,Ohio,ML,Midlands,2014,60006,,,,,,,,,,,
910,-82.43716431,41.00658798,Richland,OH,Ohio,ML,Midlands,2081,61130,,,,,,,,,,,
782,-82.43143463,41.08107376,Ashland,OH,Ohio,ML,Midlands,2014,60007,,,,,,,,,,,
814,-82.35121918,41.43058014,Erie,OH,Ohio,ML,Midlands,2033,60311,,,,,,,,,,,
783,-82.3454895,41.08107376,Ashland,OH,Ohio,ML,Midlands,2014,60008,,,,,,,,,,,
812,-82.3454895,41.31025696,Erie,OH,Ohio,ML,Midlands,2033,60297,,,,,,,,,,,
815,-82.3454895,41.31025696,Erie,OH,Ohio,ML,Midlands,2033,60312,,,,,,,,,,,
838,-82.2366333,39.91796875,Licking,OH,Ohio,ML,Midlands,2056,60723,,,,,,,,,,,
890,-82.2366333,39.91796875,Muskingum,OH,Ohio,ML,Midlands,2071,60979,,,,,,,,,,,
888,-82.17360687,39.82629776,Muskingum,OH,Ohio,ML,Midlands,2071,60977,,,,,,,,,,,
784,-82.1678772,41.07534409,Ashland,OH,Ohio,ML,Midlands,2014,60009,,,,,,,,,,,
785,-82.1678772,41.00658798,Ashland,OH,Ohio,ML,Midlands,2014,60010,,,,,,,,,,,
889,-82.1678772,39.91796875,Muskingum,OH,Ohio,ML,Midlands,2071,60978,,,,,,,,,,,
780,-82.12776947,41.00658798,Ashland,OH,Ohio,ML,Midlands,2014,59995,,,,,,,,,,,
786,-82.12776947,41.00658798,Ashland,OH,Ohio,ML,Midlands,2014,60011,,,,,,,,,,,
921,-82.12776947,41.00658798,Wayne,OH,Ohio,ML,Midlands,2096,61419,,,,,,,,,,,
879,-82.08193207,39.73462296,Morgan,OH,Ohio,ML,Midlands,2069,60945,,,,,,,,,,,
880,-82.07620239,39.78046036,Morgan,OH,Ohio,ML,Midlands,2069,60946,,,,,,,,,,,
886,-82.07620239,39.78046036,Muskingum,OH,Ohio,ML,Midlands,2071,60975,,,,,,,,,,,
887,-82.06474304,39.81483459,Muskingum,OH,Ohio,ML,Midlands,2071,60976,,,,,,,,,,,
876,-82.05901337,39.47106171,Morgan,OH,Ohio,ML,Midlands,2069,60942,,,,,,,,,,,
877,-82.04756165,39.56846237,Morgan,OH,Ohio,ML,Midlands,2069,60943,,,,,,,,,,,
878,-82.02463531,39.72889328,Morgan,OH,Ohio,ML,Midlands,2069,60944,,,,,,,,,,,
875,-81.83556366,39.46533203,Morgan,OH,Ohio,ML,Midlands,2069,60941,,,,,,,,,,,
874,-81.82410431,39.47106171,Morgan,OH,Ohio,ML,Midlands,2069,60940,,,,,,,,,,,
873,-81.81837463,39.51689911,Morgan,OH,Ohio,ML,Midlands,2069,60939,,,,,,,,,,,
872,-81.75534821,39.51116943,Morgan,OH,Ohio,ML,Midlands,2069,60938,,,,,,,,,,,
871,-81.74961853,39.51116943,Morgan,OH,Ohio,ML,Midlands,2069,60937,,,,,,,,,,,
868,-81.72097015,39.55700684,Morgan,OH,Ohio,ML,Midlands,2069,60934,,,,,,,,,,,
866,-81.71524048,39.59711456,Morgan,OH,Ohio,ML,Midlands,2069,60932,,,,,,,,,,,
867,-81.71524048,39.57992554,Morgan,OH,Ohio,ML,Midlands,2069,60933,,,,,,,,,,,
870,-81.71524048,39.50543976,Morgan,OH,Ohio,ML,Midlands,2069,60936,,,,,,,,,,,
869,-81.7095108,39.54554367,Morgan,OH,Ohio,ML,Midlands,2069,60935,,,,,,,,,,,
865,-81.69805145,39.60284424,Morgan,OH,Ohio,ML,Midlands,2069,60931,,,,,,,,,,,
922,-81.68087006,41.00658798,Wayne,OH,Ohio,ML,Midlands,2096,61420,,,,,,,,,,,
916,-81.64648438,40.91491699,Stark,OH,Ohio,ML,Midlands,2087,61241,,,,,,,,,,,
924,-81.64648438,40.91491699,Wayne,OH,Ohio,ML,Midlands,2096,61422,,,,,,,,,,,
923,-81.64076233,41.00658798,Wayne,OH,Ohio,ML,Midlands,2096,61421,,,,,,,,,,,
864,-81.58345795,39.60284424,Morgan,OH,Ohio,ML,Midlands,2069,60930,,,,,,,,,,,
908,-81.58345795,39.60284424,Noble,OH,Ohio,ML,Midlands,2072,61012,,,,,,,,,,,
906,-81.46887207,39.66587067,Noble,OH,Ohio,ML,Midlands,2072,61010,,,,,,,,,,,
907,-81.46887207,39.59711456,Noble,OH,Ohio,ML,Midlands,2072,61011,,,,,,,,,,,
905,-81.45168304,39.66013718,Noble,OH,Ohio,ML,Midlands,2072,61009,,,,,,,,,,,
904,-81.44594574,39.64295197,Noble,OH,Ohio,ML,Midlands,2072,61008,,,,,,,,,,,
917,-81.41730499,40.92637253,Stark,OH,Ohio,ML,Midlands,2087,61242,,,,,,,,,,,
902,-81.41157532,39.6314888,Noble,OH,Ohio,ML,Midlands,2072,61006,,,,,,,,,,,
903,-81.41157532,39.64295197,Noble,OH,Ohio,ML,Midlands,2072,61007,,,,,,,,,,,
918,-81.41157532,41.00086212,Stark,OH,Ohio,ML,Midlands,2087,61243,,,,,,,,,,,
919,-81.39438629,41.00086212,Stark,OH,Ohio,ML,Midlands,2087,61244,,,,,,,,,,,
901,-81.38865662,39.6314888,Noble,OH,Ohio,ML,Midlands,2072,61005,,,,,,,,,,,
900,-81.38292694,39.62003326,Noble,OH,Ohio,ML,Midlands,2072,61004,,,,,,,,,,,
899,-81.34281921,39.61429977,Noble,OH,Ohio,ML,Midlands,2072,61003,,,,,,,,,,,
898,-81.33708954,39.6085701,Noble,OH,Ohio,ML,Midlands,2072,61002,,,,,,,,,,,
894,-81.31417084,39.7231636,Noble,OH,Ohio,ML,Midlands,2072,60998,,,,,,,,,,,
893,-81.30844116,39.8835907,Noble,OH,Ohio,ML,Midlands,2072,60997,,,,,,,,,,,
896,-81.28552246,39.62003326,Noble,OH,Ohio,ML,Midlands,2072,61000,,,,,,,,,,,
897,-81.28552246,39.60284424,Noble,OH,Ohio,ML,Midlands,2072,61001,,,,,,,,,,,
895,-81.27406311,39.71743393,Noble,OH,Ohio,ML,Midlands,2072,60999,,,,,,,,,,,
819,-81.22823334,39.96380615,Guernsey,OH,Ohio,ML,Midlands,2041,60438,,,,,,,,,,,
821,-81.22823334,39.96380615,Guernsey,OH,Ohio,ML,Midlands,2041,60455,,,,,,,,,,,
891,-81.22823334,39.96380615,Noble,OH,Ohio,ML,Midlands,2072,60995,,,,,,,,,,,
892,-81.22823334,39.8835907,Noble,OH,Ohio,ML,Midlands,2072,60996,,,,,,,,,,,
820,-81.22249603,40.18725967,Guernsey,OH,Ohio,ML,Midlands,2041,60454,,,,,,,,,,,
824,-81.22249603,40.18725967,Harrison,OH,Ohio,ML,Midlands,2045,60514,,,,,,,,,,,
826,-81.22249603,40.18725967,Harrison,OH,Ohio,ML,Midlands,2045,60523,,,,,,,,,,,
847,-81.07925415,41.00658798,Mahoning,OH,Ohio,ML,Midlands,2061,60815,,,,,,,,,,,
920,-81.07925415,41.00658798,Stark,OH,Ohio,ML,Midlands,2087,61245,,,,,,,,,,,
845,-80.99904633,41.14410019,Mahoning,OH,Ohio,ML,Midlands,2061,60806,,,,,,,,,,,
848,-80.99904633,41.01231766,Mahoning,OH,Ohio,ML,Midlands,2061,60816,,,,,,,,,,,
849,-80.99904633,41.14410019,Mahoning,OH,Ohio,ML,Midlands,2061,60817,,,,,,,,,,,
825,-80.87299347,40.17580032,Harrison,OH,Ohio,ML,Midlands,2045,60522,,,,,,,,,,,
831,-80.87299347,40.17580032,Jefferson,OH,Ohio,ML,Midlands,2052,60645,,,,,,,,,,,
830,-80.76412964,40.16434097,Jefferson,OH,Ohio,ML,Midlands,2052,60644,,,,,,,,,,,
829,-80.75839996,40.17580032,Jefferson,OH,Ohio,ML,Midlands,2052,60643,,,,,,,,,,,
828,-80.70683289,40.16434097,Jefferson,OH,Ohio,ML,Midlands,2052,60642,,,,,,,,,,,
827,-80.68965149,40.19871902,Jefferson,OH,Ohio,ML,Midlands,2052,60641,,,,,,,,,,,
1428,-80.68965149,40.19871902,Brooke,WV,West Virginia,ML,Midlands,2937,86937,,,,,,,,,,,
1427,-80.59797668,40.18725967,Brooke,WV,West Virginia,ML,Midlands,2937,86936,,,,,,,,,,,
846,-80.52349091,41.13263702,Mahoning,OH,Ohio,ML,Midlands,2061,60807,,,,,,,,,,,
1154,-80.52349091,41.13263702,Mercer,PA,Pennsylvania,ML,Midlands,2255,66131,,,,,,,,,,,
1155,-80.52349091,41.4821434,Mercer,PA,Pennsylvania,ML,Midlands,2255,66132,,,,,,,,,,,
1425,-80.52349091,40.40498352,Brooke,WV,West Virginia,ML,Midlands,2937,86934,,,,,,,,,,,
1429,-80.52349091,40.40498352,Hancock,WV,West Virginia,ML,Midlands,2947,87307,,,,,,,,,,,
1431,-80.52349091,40.40498352,Hancock,WV,West Virginia,ML,Midlands,2947,87319,,,,,,,,,,,
1024,-80.51776123,40.4794693,Beaver,PA,Pennsylvania,ML,Midlands,2216,64858,,,,,,,,,,,
1426,-80.51776123,40.16434097,Brooke,WV,West Virginia,ML,Midlands,2937,86935,,,,,,,,,,,
1430,-80.51776123,40.4794693,Hancock,WV,West Virginia,ML,Midlands,2947,87318,,,,,,,,,,,
1156,-80.44327545,41.47641754,Mercer,PA,Pennsylvania,ML,Midlands,2255,66133,,,,,,,,,,,
1157,-80.44327545,41.48787308,Mercer,PA,Pennsylvania,ML,Midlands,2255,66134,,,,,,,,,,,
1158,-80.41462708,41.4821434,Mercer,PA,Pennsylvania,ML,Midlands,2255,66135,,,,,,,,,,,
1159,-80.41462708,41.47641754,Mercer,PA,Pennsylvania,ML,Midlands,2255,66136,,,,,,,,,,,
1008,-80.35160065,40.4794693,Allegheny,PA,Pennsylvania,ML,Midlands,2214,64800,,,,,,,,,,,
1023,-80.35160065,40.4794693,Beaver,PA,Pennsylvania,ML,Midlands,2216,64857,,,,,,,,,,,
1007,-80.17971039,40.33049774,Allegheny,PA,Pennsylvania,ML,Midlands,2214,64799,,,,,,,,,,,
1160,-80.14533997,41.47641754,Mercer,PA,Pennsylvania,ML,Midlands,2255,66137,,,,,,,,,,,
1161,-80.00209808,41.48787308,Mercer,PA,Pennsylvania,ML,Midlands,2255,66138,,,,,,,,,,,
1263,-80.00209808,41.48787308,Venango,PA,Pennsylvania,ML,Midlands,2273,66715,,,,,,,,,,,
1264,-80.00209808,41.49360275,Venango,PA,Pennsylvania,ML,Midlands,2273,66716,,,,,,,,,,,
