"","Long","Lat","County","StateCode","State","NationCode","Nation","Group","Order"
"6424",-78.8275375366211,37.1964225769043,"Campbell","VA","Virginia","GA","Greater Appalachia",2806,81835
"6425",-78.9134750366211,37.0188026428223,"Campbell","VA","Virginia","GA","Greater Appalachia",2806,81836
"6426",-78.9478530883789,37.0302619934082,"Campbell","VA","Virginia","GA","Greater Appalachia",2806,81837
"6427",-78.9707717895508,37.0359916687012,"Campbell","VA","Virginia","GA","Greater Appalachia",2806,81838
"6428",-78.9994201660156,37.0417213439941,"Campbell","VA","Virginia","GA","Greater Appalachia",2806,81839
"6429",-79.0223388671875,37.0417213439941,"Campbell","VA","Virginia","GA","Greater Appalachia",2806,81840
"6430",-79.0509872436523,37.0417213439941,"Campbell","VA","Virginia","GA","Greater Appalachia",2806,81841
"6431",-79.0739059448242,37.0417213439941,"Campbell","VA","Virginia","GA","Greater Appalachia",2806,81842
"6432",-79.0910873413086,37.058910369873,"Campbell","VA","Virginia","GA","Greater Appalachia",2806,81843
"6433",-78.9134750366211,37.0188026428223,"Charlotte","VA","Virginia","TW","Tidewater",2810,82013
"6434",-78.8275375366211,37.1964225769043,"Charlotte","VA","Virginia","TW","Tidewater",2810,82014
"6435",-78.8103408813477,37.1964225769043,"Charlotte","VA","Virginia","TW","Tidewater",2810,82015
"6436",-78.7988891601562,37.2136077880859,"Charlotte","VA","Virginia","TW","Tidewater",2810,82016
"6437",-78.7874298095703,37.2193412780762,"Charlotte","VA","Virginia","TW","Tidewater",2810,82017
"6438",-78.7530517578125,37.2136077880859,"Charlotte","VA","Virginia","TW","Tidewater",2810,82018
"6439",-78.7415924072266,37.2193412780762,"Charlotte","VA","Virginia","TW","Tidewater",2810,82019
"6440",-78.7129440307617,37.2422561645508,"Charlotte","VA","Virginia","TW","Tidewater",2810,82020
"6441",-78.6900253295898,37.2365264892578,"Charlotte","VA","Virginia","TW","Tidewater",2810,82021
"6442",-77.9509048461914,38.6975708007812,"Culpeper","VA","Virginia","TW","Tidewater",2814,82142
"6443",-77.933723449707,38.6975708007812,"Culpeper","VA","Virginia","TW","Tidewater",2814,82143
"6444",-77.8993377685547,38.6918411254883,"Culpeper","VA","Virginia","TW","Tidewater",2814,82144
"6445",-77.8993377685547,38.6746520996094,"Culpeper","VA","Virginia","TW","Tidewater",2814,82145
"6446",-77.8764266967773,38.6631889343262,"Culpeper","VA","Virginia","TW","Tidewater",2814,82146
"6447",-77.8706893920898,38.6345443725586,"Culpeper","VA","Virginia","TW","Tidewater",2814,82147
"6448",-77.8706893920898,38.6173553466797,"Culpeper","VA","Virginia","TW","Tidewater",2814,82148
"6449",-77.8764266967773,38.5944366455078,"Culpeper","VA","Virginia","TW","Tidewater",2814,82149
"6450",-77.8706893920898,38.5829772949219,"Culpeper","VA","Virginia","TW","Tidewater",2814,82150
"6451",-77.8420486450195,38.5428695678711,"Culpeper","VA","Virginia","TW","Tidewater",2814,82151
"6452",-77.8076705932617,38.5256805419922,"Culpeper","VA","Virginia","TW","Tidewater",2814,82152
"6453",-77.761833190918,38.4397392272949,"Culpeper","VA","Virginia","TW","Tidewater",2814,82153
"6454",-77.7217254638672,38.428279876709,"Culpeper","VA","Virginia","TW","Tidewater",2814,82154
"6455",-77.6988067626953,38.422550201416,"Culpeper","VA","Virginia","TW","Tidewater",2814,82155
"6456",-77.6701583862305,38.422550201416,"Culpeper","VA","Virginia","TW","Tidewater",2814,82156
"6457",-77.6357803344727,38.4110908508301,"Culpeper","VA","Virginia","TW","Tidewater",2814,82157
"6458",-93.0712661743164,34.7728080749512,"Perry","AR","Arkansas","GA","Greater Appalachia",134,6018
"6459",-92.7274856567383,34.8587532043457,"Perry","AR","Arkansas","GA","Greater Appalachia",134,6072
"6460",-92.7332153320312,34.8301048278809,"Perry","AR","Arkansas","GA","Greater Appalachia",134,6073
"6461",-92.779052734375,34.8301048278809,"Perry","AR","Arkansas","GA","Greater Appalachia",134,6074
"6462",-92.7847900390625,34.8472938537598,"Perry","AR","Arkansas","GA","Greater Appalachia",134,6075
"6463",-92.8191604614258,34.8472938537598,"Perry","AR","Arkansas","GA","Greater Appalachia",134,6076
"6464",-92.8191604614258,34.8587532043457,"Perry","AR","Arkansas","GA","Greater Appalachia",134,6077
"6465",-93.0769958496094,34.8587532043457,"Perry","AR","Arkansas","GA","Greater Appalachia",134,6078
"6466",-93.0712661743164,34.7728080749512,"Perry","AR","Arkansas","GA","Greater Appalachia",134,6079
"6467",-77.5441055297852,38.8522682189941,"Fairfax","VA","Virginia","TW","Tidewater",2819,82328
"6468",-77.3493041992188,39.0585327148438,"Fairfax","VA","Virginia","TW","Tidewater",2819,82329
"6469",-77.2862777709961,39.0356140136719,"Fairfax","VA","Virginia","TW","Tidewater",2819,82330
"6470",-77.2633590698242,39.0012359619141,"Fairfax","VA","Virginia","TW","Tidewater",2819,82331
"6471",-77.2518997192383,38.9840507507324,"Fairfax","VA","Virginia","TW","Tidewater",2819,82332
"6472",-77.2232513427734,38.9725875854492,"Fairfax","VA","Virginia","TW","Tidewater",2819,82333
"6473",-77.1831436157227,38.9668617248535,"Fairfax","VA","Virginia","TW","Tidewater",2819,82334
"6474",-77.1373062133789,38.9439430236816,"Fairfax","VA","Virginia","TW","Tidewater",2819,82335
"6475",-77.0513610839844,38.8064308166504,"Fairfax","VA","Virginia","TW","Tidewater",2819,82338
"6476",-77.5441055297852,38.8522682189941,"Fairfax","VA","Virginia","TW","Tidewater",2819,82362
"6477",-77.6644287109375,38.9496688842773,"Fauquier","VA","Virginia","GA","Greater Appalachia",2820,82365
"6478",-77.6701583862305,38.9210243225098,"Fauquier","VA","Virginia","GA","Greater Appalachia",2820,82366
"6479",-77.6930770874023,38.8923759460449,"Fauquier","VA","Virginia","GA","Greater Appalachia",2820,82367
"6480",-77.7102661132812,38.880916595459,"Fauquier","VA","Virginia","GA","Greater Appalachia",2820,82368
"6481",-77.7102661132812,38.8236198425293,"Fauquier","VA","Virginia","GA","Greater Appalachia",2820,82369
"6482",-77.5269165039062,38.5543327331543,"Fauquier","VA","Virginia","GA","Greater Appalachia",2820,82370
"6483",-77.5613021850586,38.5199508666992,"Fauquier","VA","Virginia","GA","Greater Appalachia",2820,82371
"6484",-77.6243209838867,38.4626579284668,"Fauquier","VA","Virginia","GA","Greater Appalachia",2820,82372
"6485",-77.6357803344727,38.4454689025879,"Fauquier","VA","Virginia","GA","Greater Appalachia",2820,82373
"6486",-77.6357803344727,38.4110908508301,"Fauquier","VA","Virginia","GA","Greater Appalachia",2820,82374
"6487",-77.6701583862305,38.422550201416,"Fauquier","VA","Virginia","GA","Greater Appalachia",2820,82375
"6488",-77.6988067626953,38.422550201416,"Fauquier","VA","Virginia","GA","Greater Appalachia",2820,82376
"6489",-77.7217254638672,38.428279876709,"Fauquier","VA","Virginia","GA","Greater Appalachia",2820,82377
"6490",-77.761833190918,38.4397392272949,"Fauquier","VA","Virginia","GA","Greater Appalachia",2820,82378
"6491",-77.8076705932617,38.5256805419922,"Fauquier","VA","Virginia","GA","Greater Appalachia",2820,82379
"6492",-77.8420486450195,38.5428695678711,"Fauquier","VA","Virginia","GA","Greater Appalachia",2820,82380
"6493",-77.8706893920898,38.5829772949219,"Fauquier","VA","Virginia","GA","Greater Appalachia",2820,82381
"6494",-77.8764266967773,38.5944366455078,"Fauquier","VA","Virginia","GA","Greater Appalachia",2820,82382
"6495",-77.8706893920898,38.6173553466797,"Fauquier","VA","Virginia","GA","Greater Appalachia",2820,82383
"6496",-77.8706893920898,38.6345443725586,"Fauquier","VA","Virginia","GA","Greater Appalachia",2820,82384
"6497",-77.8764266967773,38.6631889343262,"Fauquier","VA","Virginia","GA","Greater Appalachia",2820,82385
"6498",-77.8993377685547,38.6746520996094,"Fauquier","VA","Virginia","GA","Greater Appalachia",2820,82386
"6499",-77.8993377685547,38.6918411254883,"Fauquier","VA","Virginia","GA","Greater Appalachia",2820,82387
"6500",-77.933723449707,38.6975708007812,"Fauquier","VA","Virginia","GA","Greater Appalachia",2820,82388
"6501",-77.9509048461914,38.6975708007812,"Fauquier","VA","Virginia","GA","Greater Appalachia",2820,82389
"6502",-77.9681015014648,38.7090263366699,"Fauquier","VA","Virginia","GA","Greater Appalachia",2820,82390
"6503",-77.9910125732422,38.7147598266602,"Fauquier","VA","Virginia","GA","Greater Appalachia",2820,82391
"6504",-78.0139389038086,38.7204895019531,"Fauquier","VA","Virginia","GA","Greater Appalachia",2820,82392
"6505",-78.0196685791016,38.7949714660645,"Fauquier","VA","Virginia","GA","Greater Appalachia",2820,82393
"6506",-78.0712280273438,38.8236198425293,"Fauquier","VA","Virginia","GA","Greater Appalachia",2820,82394
"6507",-78.1056060791016,38.8465385437012,"Fauquier","VA","Virginia","GA","Greater Appalachia",2820,82395
"6508",-78.1342544555664,38.875186920166,"Fauquier","VA","Virginia","GA","Greater Appalachia",2820,82396
"6509",-78.5124130249023,38.3996315002441,"Greene","VA","Virginia","TW","Tidewater",2829,82672
"6510",-78.4608383178711,38.4683876037598,"Greene","VA","Virginia","TW","Tidewater",2829,82673
"6511",-78.655647277832,38.2735786437988,"Greene","VA","Virginia","TW","Tidewater",2829,82686
"6512",-78.6384506225586,38.3022308349609,"Greene","VA","Virginia","TW","Tidewater",2829,82687
"6513",-78.5697021484375,38.3308792114258,"Greene","VA","Virginia","TW","Tidewater",2829,82688
"6514",-78.5467834472656,38.3595237731934,"Greene","VA","Virginia","TW","Tidewater",2829,82689
"6515",-78.5238647460938,38.3824424743652,"Greene","VA","Virginia","TW","Tidewater",2829,82690
"6516",-78.5124130249023,38.3996315002441,"Greene","VA","Virginia","TW","Tidewater",2829,82691
"6517",-79.2171401977539,36.5432472229004,"Halifax","VA","Virginia","TW","Tidewater",2831,82715
"6518",-79.0910873413086,37.058910369873,"Halifax","VA","Virginia","TW","Tidewater",2831,82716
"6519",-79.0739059448242,37.0417213439941,"Halifax","VA","Virginia","TW","Tidewater",2831,82717
"6520",-79.0509872436523,37.0417213439941,"Halifax","VA","Virginia","TW","Tidewater",2831,82718
"6521",-79.0223388671875,37.0417213439941,"Halifax","VA","Virginia","TW","Tidewater",2831,82719
"6522",-78.9994201660156,37.0417213439941,"Halifax","VA","Virginia","TW","Tidewater",2831,82720
"6523",-78.9707717895508,37.0359916687012,"Halifax","VA","Virginia","TW","Tidewater",2831,82721
"6524",-78.9478530883789,37.0302619934082,"Halifax","VA","Virginia","TW","Tidewater",2831,82722
"6525",-78.9134750366211,37.0188026428223,"Halifax","VA","Virginia","TW","Tidewater",2831,82723
"6526",-93.4780654907227,34.348819732666,"Pike","AR","Arkansas","GA","Greater Appalachia",136,6138
"6527",-93.4780654907227,34.2628746032715,"Pike","AR","Arkansas","GA","Greater Appalachia",136,6139
"6528",-93.4952545166016,34.2571449279785,"Pike","AR","Arkansas","GA","Greater Appalachia",136,6140
"6529",-93.4952545166016,34.2227668762207,"Pike","AR","Arkansas","GA","Greater Appalachia",136,6141
"6530",-93.4895248413086,34.211311340332,"Pike","AR","Arkansas","GA","Greater Appalachia",136,6142
"6531",-93.4551467895508,34.211311340332,"Pike","AR","Arkansas","GA","Greater Appalachia",136,6143
"6532",-93.4494171142578,34.2055816650391,"Pike","AR","Arkansas","GA","Greater Appalachia",136,6144
"6533",-93.4494171142578,34.1941223144531,"Pike","AR","Arkansas","GA","Greater Appalachia",136,6145
"6534",-93.4494171142578,34.1826629638672,"Pike","AR","Arkansas","GA","Greater Appalachia",136,6146
"6535",-93.4551467895508,34.1654739379883,"Pike","AR","Arkansas","GA","Greater Appalachia",136,6147
"6536",-93.4551467895508,34.1482849121094,"Pike","AR","Arkansas","GA","Greater Appalachia",136,6148
"6537",-93.4666061401367,34.1368255615234,"Pike","AR","Arkansas","GA","Greater Appalachia",136,6149
"6538",-93.4494171142578,34.1081771850586,"Pike","AR","Arkansas","GA","Greater Appalachia",136,6150
"6539",-93.4379577636719,34.0566101074219,"Pike","AR","Arkansas","GA","Greater Appalachia",136,6151
"6540",-93.4264984130859,34.039421081543,"Pike","AR","Arkansas","GA","Greater Appalachia",136,6152
"6541",-93.3863906860352,33.9993171691895,"Pike","AR","Arkansas","GA","Greater Appalachia",136,6153
"6542",-93.3806610107422,33.9649391174316,"Pike","AR","Arkansas","GA","Greater Appalachia",136,6154
"6543",-93.4494171142578,33.9592094421387,"Pike","AR","Arkansas","GA","Greater Appalachia",136,6155
"6544",-93.4723358154297,33.9649391174316,"Pike","AR","Arkansas","GA","Greater Appalachia",136,6156
"6545",-93.4895248413086,33.9649391174316,"Pike","AR","Arkansas","GA","Greater Appalachia",136,6157
"6546",-93.5009765625,33.9534797668457,"Pike","AR","Arkansas","GA","Greater Appalachia",136,6158
"6547",-93.5181732177734,33.9534797668457,"Pike","AR","Arkansas","GA","Greater Appalachia",136,6159
"6548",-93.5239028930664,33.9592094421387,"Pike","AR","Arkansas","GA","Greater Appalachia",136,6160
"6549",-93.5410842895508,33.9592094421387,"Pike","AR","Arkansas","GA","Greater Appalachia",136,6161
"6550",-93.6098480224609,33.9706649780273,"Pike","AR","Arkansas","GA","Greater Appalachia",136,6162
"6551",-93.6270294189453,33.9821281433105,"Pike","AR","Arkansas","GA","Greater Appalachia",136,6163
"6552",-93.6327590942383,33.9821281433105,"Pike","AR","Arkansas","GA","Greater Appalachia",136,6164
"6553",-93.6442260742188,33.9706649780273,"Pike","AR","Arkansas","GA","Greater Appalachia",136,6165
"6554",-93.6556854248047,33.9763984680176,"Pike","AR","Arkansas","GA","Greater Appalachia",136,6166
"6555",-93.6728668212891,33.9821281433105,"Pike","AR","Arkansas","GA","Greater Appalachia",136,6167
"6556",-93.6957931518555,33.9821281433105,"Pike","AR","Arkansas","GA","Greater Appalachia",136,6168
"6557",-93.7015228271484,33.9821281433105,"Pike","AR","Arkansas","GA","Greater Appalachia",136,6169
"6558",-93.7187042236328,34.0050468444824,"Pike","AR","Arkansas","GA","Greater Appalachia",136,6170
"6559",-93.7530822753906,34.0107727050781,"Pike","AR","Arkansas","GA","Greater Appalachia",136,6171
"6560",-93.8218383789062,34.0165023803711,"Pike","AR","Arkansas","GA","Greater Appalachia",136,6172
"6561",-77.6644287109375,38.9496688842773,"Loudoun","VA","Virginia","GA","Greater Appalachia",2843,83231
"6562",-77.7159957885742,39.327823638916,"Loudoun","VA","Virginia","GA","Greater Appalachia",2843,83244
"6563",-77.6873474121094,39.322093963623,"Loudoun","VA","Virginia","GA","Greater Appalachia",2843,83245
"6564",-77.6415100097656,39.3106346130371,"Loudoun","VA","Virginia","GA","Greater Appalachia",2843,83246
"6565",-77.6128616333008,39.3106346130371,"Loudoun","VA","Virginia","GA","Greater Appalachia",2843,83247
"6566",-77.5555648803711,39.2762565612793,"Loudoun","VA","Virginia","GA","Greater Appalachia",2843,83248
"6567",-77.5326461791992,39.2705268859863,"Loudoun","VA","Virginia","GA","Greater Appalachia",2843,83249
"6568",-77.4982681274414,39.2533378601074,"Loudoun","VA","Virginia","GA","Greater Appalachia",2843,83250
"6569",-77.4753570556641,39.2476081848145,"Loudoun","VA","Virginia","GA","Greater Appalachia",2843,83251
"6570",-77.4638900756836,39.2304191589355,"Loudoun","VA","Virginia","GA","Greater Appalachia",2843,83252
"6571",-77.4696273803711,39.2189598083496,"Loudoun","VA","Virginia","GA","Greater Appalachia",2843,83253
"6572",-77.5039978027344,39.1960411071777,"Loudoun","VA","Virginia","GA","Greater Appalachia",2843,83254
"6573",-77.5326461791992,39.1731262207031,"Loudoun","VA","Virginia","GA","Greater Appalachia",2843,83255
"6574",-77.5441055297852,39.155933380127,"Loudoun","VA","Virginia","GA","Greater Appalachia",2843,83256
"6575",-77.5441055297852,39.138744354248,"Loudoun","VA","Virginia","GA","Greater Appalachia",2843,83257
"6576",-77.5211944580078,39.1158256530762,"Loudoun","VA","Virginia","GA","Greater Appalachia",2843,83258
"6577",-77.481086730957,39.0929069519043,"Loudoun","VA","Virginia","GA","Greater Appalachia",2843,83259
"6578",-77.4295196533203,39.0642623901367,"Loudoun","VA","Virginia","GA","Greater Appalachia",2843,83260
"6579",-77.3493041992188,39.0585327148438,"Loudoun","VA","Virginia","GA","Greater Appalachia",2843,83261
"6580",-77.5441055297852,38.8522682189941,"Loudoun","VA","Virginia","GA","Greater Appalachia",2843,83262
"6581",-77.5555648803711,38.880916595459,"Loudoun","VA","Virginia","GA","Greater Appalachia",2843,83263
"6582",-77.578483581543,38.8923759460449,"Loudoun","VA","Virginia","GA","Greater Appalachia",2843,83264
"6583",-77.6014022827148,38.9038352966309,"Loudoun","VA","Virginia","GA","Greater Appalachia",2843,83265
"6584",-77.6128616333008,38.9267539978027,"Loudoun","VA","Virginia","GA","Greater Appalachia",2843,83266
"6585",-77.6644287109375,38.9496688842773,"Loudoun","VA","Virginia","GA","Greater Appalachia",2843,83267
"6586",-91.0429916381836,35.4374389648438,"Poinsett","AR","Arkansas","DS","Deep South",137,6179
"6587",-91.0429916381836,35.701000213623,"Poinsett","AR","Arkansas","DS","Deep South",137,6180
"6588",-91.0429916381836,35.4374389648438,"Poinsett","AR","Arkansas","DS","Deep South",137,6191
"6589",-78.4608383178711,38.4683876037598,"Madison","VA","Virginia","TW","Tidewater",2846,83335
"6590",-78.4436492919922,38.5142250061035,"Madison","VA","Virginia","TW","Tidewater",2846,83336
"6591",-78.4436492919922,38.5256805419922,"Madison","VA","Virginia","TW","Tidewater",2846,83337
"6592",-78.4379196166992,38.5314140319824,"Madison","VA","Virginia","TW","Tidewater",2846,83338
"6593",-78.4264678955078,38.5371398925781,"Madison","VA","Virginia","TW","Tidewater",2846,83339
"6594",-78.4150009155273,38.5543327331543,"Madison","VA","Virginia","TW","Tidewater",2846,83340
"6595",-78.3920822143555,38.5772514343262,"Madison","VA","Virginia","TW","Tidewater",2846,83341
"6596",-78.3691635131836,38.6001663208008,"Madison","VA","Virginia","TW","Tidewater",2846,83342
"6597",-78.3577041625977,38.6230850219727,"Madison","VA","Virginia","TW","Tidewater",2846,83343
"6598",-78.3405227661133,38.6288146972656,"Madison","VA","Virginia","TW","Tidewater",2846,83344
"6599",-78.4608383178711,38.4683876037598,"Madison","VA","Virginia","TW","Tidewater",2846,83375
"6600",-78.8103408813477,37.5401954650879,"Nelson","VA","Virginia","TW","Tidewater",2852,83554
"6601",-78.8676376342773,37.5287322998047,"Nelson","VA","Virginia","TW","Tidewater",2852,83555
"6602",-78.8848266601562,37.5459251403809,"Nelson","VA","Virginia","TW","Tidewater",2852,83556
"6603",-78.9077453613281,37.5516510009766,"Nelson","VA","Virginia","TW","Tidewater",2852,83557
"6604",-78.9650497436523,37.6777038574219,"Nelson","VA","Virginia","TW","Tidewater",2852,83558
"6605",-78.9879608154297,37.6948928833008,"Nelson","VA","Virginia","TW","Tidewater",2852,83559
"6606",-79.0567169189453,37.7120819091797,"Nelson","VA","Virginia","TW","Tidewater",2852,83560
"6607",-79.0739059448242,37.7292709350586,"Nelson","VA","Virginia","TW","Tidewater",2852,83561
"6608",-79.0739059448242,37.7693786621094,"Nelson","VA","Virginia","TW","Tidewater",2852,83562
"6609",-79.0853652954102,37.7808380126953,"Nelson","VA","Virginia","TW","Tidewater",2852,83563
"6610",-79.108283996582,37.7808380126953,"Nelson","VA","Virginia","TW","Tidewater",2852,83564
"6611",-79.119743347168,37.7922973632812,"Nelson","VA","Virginia","TW","Tidewater",2852,83565
"6612",-79.1312026977539,37.8037567138672,"Nelson","VA","Virginia","TW","Tidewater",2852,83566
"6613",-79.1483917236328,37.7922973632812,"Nelson","VA","Virginia","TW","Tidewater",2852,83567
"6614",-79.1655807495117,37.7808380126953,"Nelson","VA","Virginia","TW","Tidewater",2852,83568
"6615",-79.1713104248047,37.7693786621094,"Nelson","VA","Virginia","TW","Tidewater",2852,83569
"6616",-79.1884994506836,37.7693786621094,"Nelson","VA","Virginia","TW","Tidewater",2852,83570
"6617",-79.1942291259766,37.7922973632812,"Nelson","VA","Virginia","TW","Tidewater",2852,83571
"6618",-79.1713104248047,37.8094863891602,"Nelson","VA","Virginia","TW","Tidewater",2852,83572
"6619",-79.1483917236328,37.832405090332,"Nelson","VA","Virginia","TW","Tidewater",2852,83573
"6620",-79.1598510742188,37.8667793273926,"Nelson","VA","Virginia","TW","Tidewater",2852,83574
"6621",-79.1598510742188,37.8782386779785,"Nelson","VA","Virginia","TW","Tidewater",2852,83575
"6622",-79.114013671875,37.8954315185547,"Nelson","VA","Virginia","TW","Tidewater",2852,83576
"6623",-79.0910873413086,37.9068870544434,"Nelson","VA","Virginia","TW","Tidewater",2852,83577
"6624",-79.0624465942383,37.9068870544434,"Nelson","VA","Virginia","TW","Tidewater",2852,83578
"6625",-79.0567169189453,37.9068870544434,"Nelson","VA","Virginia","TW","Tidewater",2852,83579
"6626",-79.0166091918945,37.8782386779785,"Nelson","VA","Virginia","TW","Tidewater",2852,83580
"6627",-78.9994201660156,37.8896980285645,"Nelson","VA","Virginia","TW","Tidewater",2852,83581
"6628",-78.9707717895508,37.9240760803223,"Nelson","VA","Virginia","TW","Tidewater",2852,83582
"6629",-78.9478530883789,37.9355354309082,"Nelson","VA","Virginia","TW","Tidewater",2852,83583
"6630",-78.9134750366211,37.9412651062012,"Nelson","VA","Virginia","TW","Tidewater",2852,83584
"6631",-78.9020156860352,37.9584541320801,"Nelson","VA","Virginia","TW","Tidewater",2852,83585
"6632",-78.9077453613281,37.969913482666,"Nelson","VA","Virginia","TW","Tidewater",2852,83586
"6633",-78.8905563354492,37.9928321838379,"Nelson","VA","Virginia","TW","Tidewater",2852,83587
"6634",-78.8848266601562,38.0157508850098,"Nelson","VA","Virginia","TW","Tidewater",2852,83588
"6635",-78.8447189331055,38.0443954467773,"Nelson","VA","Virginia","TW","Tidewater",2852,83589
"6636",-78.4608383178711,38.4683876037598,"Page","VA","Virginia","GA","Greater Appalachia",2858,83800
"6637",-78.5124130249023,38.3996315002441,"Page","VA","Virginia","GA","Greater Appalachia",2858,83801
"6638",-78.2832260131836,38.7720527648926,"Page","VA","Virginia","GA","Greater Appalachia",2858,83818
"6639",-78.3175964355469,38.7319450378418,"Page","VA","Virginia","GA","Greater Appalachia",2858,83819
"6640",-78.3233261108398,38.7147598266602,"Page","VA","Virginia","GA","Greater Appalachia",2858,83820
"6641",-78.3233261108398,38.6460037231445,"Page","VA","Virginia","GA","Greater Appalachia",2858,83821
"6642",-78.3347930908203,38.6345443725586,"Page","VA","Virginia","GA","Greater Appalachia",2858,83822
"6643",-78.3405227661133,38.6288146972656,"Page","VA","Virginia","GA","Greater Appalachia",2858,83823
"6644",-78.3577041625977,38.6230850219727,"Page","VA","Virginia","GA","Greater Appalachia",2858,83824
"6645",-78.3691635131836,38.6001663208008,"Page","VA","Virginia","GA","Greater Appalachia",2858,83825
"6646",-78.3920822143555,38.5772514343262,"Page","VA","Virginia","GA","Greater Appalachia",2858,83826
"6647",-78.4150009155273,38.5543327331543,"Page","VA","Virginia","GA","Greater Appalachia",2858,83827
"6648",-78.4264678955078,38.5371398925781,"Page","VA","Virginia","GA","Greater Appalachia",2858,83828
"6649",-78.4379196166992,38.5314140319824,"Page","VA","Virginia","GA","Greater Appalachia",2858,83829
"6650",-78.4436492919922,38.5256805419922,"Page","VA","Virginia","GA","Greater Appalachia",2858,83830
"6651",-78.4436492919922,38.5142250061035,"Page","VA","Virginia","GA","Greater Appalachia",2858,83831
"6652",-78.4608383178711,38.4683876037598,"Page","VA","Virginia","GA","Greater Appalachia",2858,83832
"6653",-79.0910873413086,37.058910369873,"Pittsylvania","VA","Virginia","GA","Greater Appalachia",2860,83892
"6654",-79.2171401977539,36.5432472229004,"Pittsylvania","VA","Virginia","GA","Greater Appalachia",2860,83893
"6655",-79.4864349365234,36.5432472229004,"Pittsylvania","VA","Virginia","GA","Greater Appalachia",2860,83894
"6656",-78.6900253295898,37.2365264892578,"Prince Edward","VA","Virginia","TW","Tidewater",2862,83933
"6657",-78.6327285766602,37.3167419433594,"Prince Edward","VA","Virginia","TW","Tidewater",2862,83934
"6658",-78.6098098754883,37.3282012939453,"Prince Edward","VA","Virginia","TW","Tidewater",2862,83935
"6659",-78.5926208496094,37.345386505127,"Prince Edward","VA","Virginia","TW","Tidewater",2862,83936
"6660",-78.5926208496094,37.3625793457031,"Prince Edward","VA","Virginia","TW","Tidewater",2862,83937
"6661",-78.5926208496094,37.3912239074707,"Prince Edward","VA","Virginia","TW","Tidewater",2862,83938
"6662",-78.6900253295898,37.2365264892578,"Prince Edward","VA","Virginia","TW","Tidewater",2862,83971
"6663",-77.5269165039062,38.5543327331543,"Prince William","VA","Virginia","TW","Tidewater",2864,84001
"6664",-77.7102661132812,38.8236198425293,"Prince William","VA","Virginia","TW","Tidewater",2864,84002
"6665",-77.7102661132812,38.880916595459,"Prince William","VA","Virginia","TW","Tidewater",2864,84003
"6666",-77.6930770874023,38.8923759460449,"Prince William","VA","Virginia","TW","Tidewater",2864,84004
"6667",-77.6701583862305,38.9210243225098,"Prince William","VA","Virginia","TW","Tidewater",2864,84005
"6668",-77.6644287109375,38.9496688842773,"Prince William","VA","Virginia","TW","Tidewater",2864,84006
"6669",-77.6128616333008,38.9267539978027,"Prince William","VA","Virginia","TW","Tidewater",2864,84007
"6670",-77.6014022827148,38.9038352966309,"Prince William","VA","Virginia","TW","Tidewater",2864,84008
"6671",-77.578483581543,38.8923759460449,"Prince William","VA","Virginia","TW","Tidewater",2864,84009
"6672",-77.5555648803711,38.880916595459,"Prince William","VA","Virginia","TW","Tidewater",2864,84010
"6673",-77.5441055297852,38.8522682189941,"Prince William","VA","Virginia","TW","Tidewater",2864,84011
"6674",-77.5269165039062,38.5543327331543,"Prince William","VA","Virginia","TW","Tidewater",2864,84037
"6675",-78.2832260131836,38.7720527648926,"Rappahannock","VA","Virginia","TW","Tidewater",2866,84076
"6676",-78.2488479614258,38.7720527648926,"Rappahannock","VA","Virginia","TW","Tidewater",2866,84077
"6677",-78.2201995849609,38.7777824401855,"Rappahannock","VA","Virginia","TW","Tidewater",2866,84078
"6678",-78.1915512084961,38.8064308166504,"Rappahannock","VA","Virginia","TW","Tidewater",2866,84079
"6679",-78.1800918579102,38.8350791931152,"Rappahannock","VA","Virginia","TW","Tidewater",2866,84080
"6680",-78.1629028320312,38.8522682189941,"Rappahannock","VA","Virginia","TW","Tidewater",2866,84081
"6681",-78.1342544555664,38.875186920166,"Rappahannock","VA","Virginia","TW","Tidewater",2866,84082
"6682",-78.1056060791016,38.8465385437012,"Rappahannock","VA","Virginia","TW","Tidewater",2866,84083
"6683",-78.0712280273438,38.8236198425293,"Rappahannock","VA","Virginia","TW","Tidewater",2866,84084
"6684",-78.0196685791016,38.7949714660645,"Rappahannock","VA","Virginia","TW","Tidewater",2866,84085
"6685",-78.0139389038086,38.7204895019531,"Rappahannock","VA","Virginia","TW","Tidewater",2866,84086
"6686",-77.9910125732422,38.7147598266602,"Rappahannock","VA","Virginia","TW","Tidewater",2866,84087
"6687",-77.9681015014648,38.7090263366699,"Rappahannock","VA","Virginia","TW","Tidewater",2866,84088
"6688",-77.9509048461914,38.6975708007812,"Rappahannock","VA","Virginia","TW","Tidewater",2866,84089
"6689",-78.3405227661133,38.6288146972656,"Rappahannock","VA","Virginia","TW","Tidewater",2866,84092
"6690",-78.3347930908203,38.6345443725586,"Rappahannock","VA","Virginia","TW","Tidewater",2866,84093
"6691",-78.3233261108398,38.6460037231445,"Rappahannock","VA","Virginia","TW","Tidewater",2866,84094
"6692",-78.3233261108398,38.7147598266602,"Rappahannock","VA","Virginia","TW","Tidewater",2866,84095
"6693",-78.3175964355469,38.7319450378418,"Rappahannock","VA","Virginia","TW","Tidewater",2866,84096
"6694",-78.2832260131836,38.7720527648926,"Rappahannock","VA","Virginia","TW","Tidewater",2866,84097
